filename,class,bbox
002343.png,DontCare,"[561.96, 160.48, 577.78, 171.77]"
007286.png,DontCare,"[26.23, 162.52, 164.81, 217.77]"
002264.png,DontCare,"[1047.8, 155.95, 1068.79, 167.89]"
004833.png,Car,"[568.44, 180.22, 638.09, 246.21]"
005370.png,Pedestrian,"[378.86, 179.4, 389.86, 215.09]"
000972.png,DontCare,"[440.81, 163.56, 522.1, 191.73]"
002407.png,Car,"[1065.1, 174.66, 1241.0, 374.0]"
006180.png,Truck,"[609.54, 141.09, 664.9, 197.98]"
003561.png,DontCare,"[703.62, 163.71, 716.85, 183.41]"
006185.png,Car,"[463.13, 183.74, 561.1, 253.8]"
004814.png,Cyclist,"[566.89, 174.38, 578.57, 202.16]"
002181.png,Car,"[348.44, 177.15, 505.72, 239.77]"
003749.png,Car,"[788.14, 180.08, 986.44, 320.44]"
001253.png,Car,"[221.21, 172.36, 383.96, 232.91]"
002095.png,DontCare,"[414.19, 159.0, 437.42, 194.34]"
004923.png,Pedestrian,"[967.76, 158.62, 1012.43, 277.37]"
007208.png,Car,"[738.35, 186.27, 865.85, 275.62]"
001050.png,Car,"[257.88, 163.95, 328.64, 203.64]"
001672.png,DontCare,"[175.13, 159.0, 207.92, 199.44]"
006627.png,Pedestrian,"[847.2, 155.58, 902.12, 251.2]"
005166.png,Car,"[254.51, 189.58, 316.32, 227.55]"
004985.png,DontCare,"[508.52, 180.23, 551.27, 211.52]"
001700.png,DontCare,"[630.31, 163.46, 643.33, 187.96]"
006824.png,Truck,"[570.07, 124.92, 633.95, 202.26]"
003952.png,Car,"[214.09, 178.65, 269.98, 203.37]"
000859.png,Car,"[791.11, 177.42, 961.57, 298.1]"
005367.png,DontCare,"[828.03, 147.3, 1239.91, 212.59]"
000874.png,Pedestrian,"[402.2, 142.03, 426.26, 209.71]"
003738.png,Car,"[280.63, 193.0, 490.63, 331.16]"
002345.png,Car,"[649.62, 177.65, 713.21, 227.5]"
000718.png,Pedestrian,"[669.5, 158.51, 689.08, 235.27]"
001167.png,DontCare,"[543.94, 176.06, 556.48, 183.39]"
006622.png,Car,"[0.0, 176.55, 295.65, 295.81]"
004154.png,Car,"[418.36, 169.4, 505.08, 225.54]"
007165.png,Car,"[0.0, 190.31, 394.52, 374.0]"
000448.png,DontCare,"[815.82, 165.03, 870.24, 179.07]"
003725.png,Car,"[597.36, 179.77, 620.98, 202.24]"
004096.png,Car,"[202.31, 168.95, 343.21, 220.35]"
006667.png,DontCare,"[532.48, 182.31, 552.31, 189.64]"
001038.png,Car,"[426.67, 183.93, 495.48, 228.7]"
000147.png,DontCare,"[655.38, 174.55, 696.97, 219.26]"
003641.png,Car,"[850.57, 167.85, 949.99, 196.74]"
006501.png,Misc,"[904.36, 148.36, 940.58, 188.31]"
000105.png,DontCare,"[499.15, 169.81, 528.36, 185.48]"
003150.png,Van,"[444.4, 165.27, 527.44, 198.65]"
003441.png,Car,"[584.69, 178.65, 618.97, 209.93]"
002441.png,Car,"[628.82, 169.32, 672.25, 185.31]"
001634.png,Car,"[458.42, 186.28, 505.31, 216.88]"
001378.png,Car,"[513.12, 178.85, 546.5, 198.52]"
000624.png,Car,"[652.33, 172.82, 725.8, 242.85]"
004993.png,Car,"[0.0, 181.69, 208.3, 308.29]"
007109.png,Person_sitting,"[0.0, 281.52, 164.17, 373.0]"
005541.png,Car,"[326.43, 178.2, 440.51, 221.96]"
005416.png,Car,"[564.06, 188.54, 599.7, 221.33]"
001368.png,DontCare,"[597.54, 150.78, 627.59, 176.95]"
004802.png,Cyclist,"[941.04, 170.51, 954.82, 203.86]"
000146.png,Car,"[279.93, 178.43, 340.47, 208.27]"
006488.png,Pedestrian,"[535.88, 154.4, 603.28, 258.79]"
002088.png,Van,"[263.97, 159.42, 378.8, 229.74]"
005911.png,Car,"[284.05, 185.16, 414.31, 245.11]"
000478.png,Car,"[328.66, 170.75, 397.22, 204.26]"
002410.png,Pedestrian,"[592.83, 148.34, 668.16, 328.46]"
005197.png,DontCare,"[672.06, 166.69, 691.89, 185.48]"
003270.png,Car,"[571.02, 176.92, 617.26, 213.39]"
005162.png,Car,"[70.41, 189.29, 359.41, 294.44]"
004235.png,Pedestrian,"[280.25, 168.84, 363.84, 360.02]"
007182.png,Car,"[658.98, 171.56, 719.4, 216.87]"
001931.png,Car,"[0.0, 172.66, 234.04, 313.86]"
003110.png,Car,"[648.26, 171.45, 686.99, 210.19]"
003138.png,DontCare,"[714.62, 169.53, 744.67, 178.88]"
001747.png,Misc,"[0.0, 217.03, 170.03, 361.58]"
001604.png,Car,"[649.87, 176.46, 724.45, 204.46]"
004705.png,Truck,"[200.76, 143.05, 321.7, 221.68]"
003891.png,Car,"[783.4, 164.59, 951.77, 215.08]"
002177.png,Car,"[703.74, 181.12, 806.8, 248.21]"
002018.png,Car,"[424.62, 181.27, 463.3, 201.35]"
003569.png,Misc,"[391.48, 212.12, 511.97, 268.01]"
003019.png,DontCare,"[565.19, 174.06, 584.24, 193.11]"
004871.png,Car,"[0.0, 143.86, 215.07, 338.08]"
003487.png,Pedestrian,"[747.7, 160.58, 807.7, 300.61]"
006344.png,Car,"[512.46, 173.72, 545.22, 201.57]"
005187.png,DontCare,"[647.06, 171.9, 662.73, 183.4]"
001674.png,Car,"[421.29, 168.5, 529.63, 216.61]"
001142.png,Van,"[1118.27, 119.06, 1241.0, 245.67]"
002598.png,Car,"[730.93, 156.26, 774.96, 188.6]"
006281.png,Car,"[166.21, 172.18, 264.39, 220.27]"
002219.png,Car,"[787.5, 182.75, 1050.04, 341.36]"
001716.png,Pedestrian,"[396.45, 157.93, 444.78, 252.15]"
000515.png,Car,"[450.74, 180.34, 492.69, 207.28]"
004588.png,Pedestrian,"[350.33, 181.28, 388.33, 267.57]"
006331.png,DontCare,"[559.56, 176.06, 582.52, 183.39]"
006886.png,Pedestrian,"[467.89, 177.55, 475.56, 201.0]"
003255.png,Misc,"[633.28, 153.27, 659.95, 186.94]"
004368.png,Misc,"[633.55, 145.43, 685.07, 207.34]"
004003.png,Car,"[585.62, 176.58, 602.27, 189.77]"
002646.png,Car,"[0.0, 188.34, 173.74, 374.0]"
001943.png,Car,"[0.0, 184.95, 117.22, 325.25]"
003443.png,Car,"[648.16, 176.62, 686.86, 206.65]"
007056.png,Car,"[421.92, 180.41, 456.0, 200.27]"
005373.png,Car,"[378.53, 186.17, 465.35, 237.62]"
001907.png,DontCare,"[414.47, 183.77, 466.51, 202.18]"
000262.png,Car,"[894.96, 199.29, 1241.0, 374.0]"
005190.png,Misc,"[0.0, 226.54, 108.37, 374.0]"
002569.png,Car,"[263.27, 168.12, 364.99, 205.93]"
003456.png,Car,"[660.4, 173.83, 684.16, 194.18]"
000556.png,Car,"[522.6, 183.29, 565.12, 209.71]"
000256.png,Misc,"[277.8, 168.02, 338.29, 212.74]"
004414.png,Pedestrian,"[473.84, 167.39, 490.25, 189.08]"
000180.png,Car,"[439.69, 183.58, 507.67, 206.66]"
002644.png,Car,"[322.35, 181.44, 407.32, 227.99]"
005471.png,DontCare,"[528.31, 175.02, 572.1, 186.52]"
005291.png,Car,"[489.11, 176.35, 522.97, 196.14]"
003779.png,DontCare,"[499.86, 164.36, 603.01, 197.64]"
001284.png,Car,"[435.11, 181.59, 511.62, 209.09]"
004641.png,DontCare,"[711.22, 170.5, 720.89, 196.67]"
002490.png,Car,"[504.2, 180.96, 560.08, 225.4]"
007218.png,Car,"[0.0, 211.23, 47.75, 313.0]"
001123.png,Car,"[633.92, 176.58, 660.04, 198.05]"
006441.png,Van,"[597.93, 123.87, 694.87, 234.02]"
000377.png,Car,"[651.84, 168.63, 683.78, 197.05]"
000613.png,Van,"[479.85, 153.85, 554.07, 194.93]"
001910.png,Cyclist,"[852.17, 178.4, 883.9, 229.94]"
001464.png,Car,"[596.05, 177.32, 658.2, 227.76]"
002945.png,Van,"[785.72, 121.39, 866.56, 214.95]"
004518.png,Car,"[934.5, 216.52, 1241.0, 374.0]"
000335.png,Car,"[640.67, 177.82, 670.7, 203.29]"
000580.png,DontCare,"[638.59, 175.47, 648.55, 184.46]"
005880.png,Cyclist,"[853.48, 158.67, 901.57, 200.76]"
005083.png,Car,"[603.77, 186.12, 734.17, 266.12]"
004581.png,Car,"[530.5, 173.59, 553.12, 193.57]"
001263.png,DontCare,"[457.16, 183.77, 489.15, 209.29]"
003110.png,DontCare,"[602.06, 149.48, 668.33, 191.17]"
001222.png,Car,"[646.19, 178.37, 724.16, 234.59]"
000754.png,DontCare,"[580.4, 175.02, 600.23, 191.73]"
004919.png,DontCare,"[744.98, 166.69, 771.06, 187.56]"
007060.png,DontCare,"[147.06, 158.35, 286.68, 214.64]"
003442.png,Car,"[683.35, 179.02, 770.25, 248.68]"
006689.png,Car,"[633.8, 178.94, 687.33, 198.85]"
001309.png,Car,"[317.23, 184.61, 473.0, 287.93]"
003554.png,DontCare,"[593.01, 155.95, 616.59, 167.24]"
005809.png,Car,"[137.45, 192.13, 456.93, 373.43]"
007475.png,Car,"[155.47, 196.44, 271.13, 256.81]"
005224.png,DontCare,"[499.15, 177.1, 582.52, 199.02]"
002738.png,DontCare,"[646.7, 162.42, 686.45, 180.18]"
003076.png,Car,"[397.99, 183.14, 436.43, 212.75]"
005488.png,Truck,"[619.32, 126.4, 698.91, 205.31]"
006450.png,Car,"[377.33, 185.01, 417.68, 205.07]"
006309.png,DontCare,"[642.9, 172.94, 649.19, 177.15]"
000128.png,DontCare,"[397.98, 184.04, 425.6, 200.9]"
001147.png,Car,"[698.25, 175.68, 847.78, 289.35]"
002341.png,Car,"[324.61, 184.39, 395.08, 225.46]"
003003.png,Car,"[541.94, 170.6, 569.99, 192.54]"
004139.png,Pedestrian,"[77.06, 149.04, 107.73, 238.67]"
001779.png,Pedestrian,"[363.46, 169.83, 384.12, 228.65]"
000883.png,Car,"[1087.0, 162.83, 1241.0, 374.0]"
004863.png,Car,"[321.08, 188.65, 383.52, 221.93]"
002077.png,Van,"[146.0, 143.12, 379.94, 227.45]"
002394.png,Car,"[343.66, 177.43, 390.82, 197.8]"
001195.png,Car,"[53.17, 187.46, 200.65, 250.8]"
004300.png,Car,"[308.55, 186.68, 350.43, 217.2]"
006945.png,Car,"[805.51, 166.51, 899.27, 207.67]"
006769.png,DontCare,"[641.85, 158.35, 701.27, 185.47]"
002867.png,DontCare,"[658.99, 168.89, 670.93, 191.18]"
000560.png,Cyclist,"[815.5, 155.71, 868.83, 236.27]"
004065.png,Pedestrian,"[573.64, 156.19, 607.42, 228.7]"
001648.png,DontCare,"[337.06, 151.35, 372.4, 181.59]"
006031.png,Car,"[682.11, 180.33, 759.52, 243.71]"
003280.png,Car,"[653.24, 185.47, 727.04, 236.52]"
005790.png,Cyclist,"[991.65, 147.24, 1029.56, 217.06]"
002650.png,Tram,"[797.74, 38.49, 1095.57, 260.83]"
006562.png,Car,"[1130.78, 166.92, 1241.0, 374.0]"
000218.png,Car,"[480.13, 185.09, 516.5, 211.9]"
006620.png,DontCare,"[830.4, 156.27, 929.4, 181.31]"
004131.png,Car,"[586.26, 179.76, 612.34, 205.55]"
006770.png,DontCare,"[511.65, 177.1, 585.65, 200.06]"
006445.png,Car,"[822.16, 198.4, 1241.0, 374.0]"
001003.png,Car,"[926.19, 141.69, 1241.0, 374.0]"
005004.png,Car,"[606.15, 173.12, 646.87, 197.64]"
002746.png,Car,"[446.1, 183.41, 515.18, 234.7]"
004727.png,Car,"[255.36, 178.9, 479.5, 356.53]"
007386.png,Car,"[1097.4, 163.18, 1241.0, 226.96]"
004139.png,Car,"[562.37, 170.2, 586.31, 188.49]"
000422.png,Pedestrian,"[631.97, 152.85, 663.64, 229.73]"
005654.png,Car,"[398.19, 183.09, 460.86, 206.42]"
000594.png,DontCare,"[476.23, 176.06, 500.23, 192.77]"
001104.png,Van,"[262.35, 119.13, 468.88, 281.22]"
000919.png,Car,"[29.73, 177.95, 141.82, 224.67]"
001778.png,Car,"[0.0, 176.38, 278.1, 332.98]"
002561.png,Car,"[751.3, 181.69, 940.66, 297.04]"
005514.png,Car,"[699.32, 183.22, 806.74, 257.35]"
006856.png,Car,"[490.88, 178.0, 530.22, 206.14]"
001428.png,DontCare,"[12.57, 170.47, 129.51, 207.08]"
003515.png,Car,"[729.74, 190.9, 974.9, 345.3]"
000350.png,Car,"[733.06, 174.6, 845.31, 256.94]"
000808.png,Car,"[402.14, 186.23, 446.06, 213.49]"
006090.png,Car,"[277.02, 187.3, 451.61, 247.33]"
003019.png,Car,"[219.76, 193.61, 443.91, 319.33]"
000879.png,Truck,"[587.79, 158.81, 626.52, 198.51]"
007263.png,DontCare,"[543.94, 166.69, 579.4, 199.02]"
003882.png,Car,"[684.87, 175.57, 745.72, 225.08]"
002883.png,Van,"[356.21, 181.16, 405.4, 207.27]"
000750.png,Car,"[455.3, 181.54, 535.17, 241.53]"
003778.png,DontCare,"[601.42, 161.77, 617.24, 189.23]"
000238.png,DontCare,"[352.27, 159.4, 408.56, 182.36]"
000572.png,Car,"[187.86, 184.25, 320.69, 248.8]"
004207.png,Car,"[702.65, 188.95, 862.74, 257.78]"
001865.png,Car,"[553.41, 174.72, 589.07, 201.49]"
000684.png,Car,"[455.15, 181.45, 505.89, 217.75]"
005171.png,Car,"[0.0, 182.4, 202.47, 374.0]"
005918.png,Misc,"[388.36, 193.27, 433.53, 250.46]"
004756.png,Car,"[491.94, 174.43, 545.28, 218.33]"
002175.png,Pedestrian,"[361.54, 157.72, 399.21, 255.07]"
006161.png,Car,"[725.46, 187.21, 937.65, 335.69]"
001879.png,Pedestrian,"[399.97, 156.01, 435.97, 234.87]"
003178.png,Van,"[0.0, 58.21, 173.62, 374.0]"
003880.png,Pedestrian,"[486.67, 174.6, 506.34, 229.56]"
000843.png,Car,"[173.86, 197.53, 364.42, 293.14]"
003712.png,Car,"[645.97, 176.21, 713.25, 201.48]"
005281.png,DontCare,"[506.44, 176.06, 518.98, 200.06]"
002112.png,Cyclist,"[548.31, 176.51, 561.26, 203.29]"
000780.png,Pedestrian,"[654.3, 160.44, 664.3, 197.77]"
002871.png,DontCare,"[687.45, 170.83, 712.33, 192.47]"
007115.png,Pedestrian,"[482.8, 177.36, 494.05, 203.01]"
001100.png,Car,"[0.0, 210.67, 275.59, 373.05]"
001038.png,Car,"[777.32, 148.91, 1102.63, 263.1]"
005455.png,Car,"[772.82, 166.81, 840.9, 194.19]"
005536.png,Cyclist,"[726.23, 170.76, 737.94, 202.28]"
005541.png,DontCare,"[540.81, 168.77, 574.18, 180.27]"
001705.png,Van,"[389.82, 143.16, 499.92, 241.08]"
004734.png,Car,"[591.1, 177.96, 628.31, 206.57]"
007043.png,Car,"[0.0, 188.11, 28.11, 213.8]"
005929.png,Car,"[292.59, 185.82, 414.22, 258.62]"
002787.png,Car,"[421.28, 185.27, 490.74, 234.56]"
000249.png,Car,"[96.72, 186.51, 228.83, 240.31]"
006798.png,Car,"[538.09, 175.38, 567.46, 201.85]"
005663.png,Cyclist,"[959.76, 135.33, 1145.3, 326.38]"
004096.png,Car,"[468.33, 172.45, 514.03, 203.84]"
002124.png,Cyclist,"[991.57, 147.06, 1029.42, 216.62]"
005540.png,Pedestrian,"[161.47, 169.64, 201.14, 263.83]"
007441.png,Car,"[803.0, 159.47, 1168.48, 374.0]"
003890.png,DontCare,"[720.44, 174.06, 733.67, 182.12]"
005480.png,DontCare,"[707.6, 168.57, 735.38, 177.85]"
007301.png,Pedestrian,"[207.6, 182.17, 233.6, 267.83]"
007129.png,Pedestrian,"[537.32, 177.6, 554.89, 224.95]"
004993.png,Car,"[577.01, 177.76, 611.06, 208.8]"
004788.png,DontCare,"[279.2, 178.28, 295.41, 213.62]"
005201.png,Car,"[110.69, 194.44, 360.05, 316.51]"
004216.png,Car,"[729.19, 175.36, 865.81, 240.78]"
005900.png,Car,"[421.28, 192.88, 551.84, 266.0]"
005584.png,Pedestrian,"[436.04, 180.04, 452.38, 216.09]"
003775.png,Car,"[0.0, 171.33, 110.51, 229.66]"
002490.png,Car,"[423.41, 186.37, 526.56, 268.93]"
002685.png,Car,"[522.04, 173.69, 583.53, 221.04]"
006564.png,Car,"[233.26, 179.51, 323.43, 212.64]"
004898.png,DontCare,"[460.6, 175.02, 485.64, 191.73]"
006834.png,Car,"[300.89, 181.28, 346.37, 203.04]"
000348.png,Car,"[596.74, 180.16, 620.3, 202.58]"
000829.png,Car,"[505.35, 179.44, 559.04, 221.44]"
001021.png,Car,"[503.59, 176.14, 582.13, 203.3]"
002849.png,DontCare,"[471.4, 196.06, 487.22, 228.7]"
002110.png,Car,"[234.37, 204.23, 305.55, 226.74]"
005777.png,Van,"[667.58, 165.42, 743.52, 237.12]"
005675.png,Car,"[570.07, 176.17, 641.89, 213.55]"
003118.png,Car,"[832.33, 163.4, 884.64, 187.43]"
000908.png,DontCare,"[674.15, 165.65, 722.11, 177.15]"
001007.png,Car,"[86.7, 177.52, 384.07, 274.23]"
006497.png,Car,"[312.19, 177.51, 378.18, 213.24]"
004122.png,Car,"[521.45, 186.04, 590.62, 216.04]"
003586.png,DontCare,"[574.9, 163.71, 607.54, 185.35]"
001366.png,Pedestrian,"[1151.09, 136.29, 1223.0, 367.49]"
004621.png,Car,"[510.07, 179.07, 535.92, 196.13]"
001638.png,Car,"[902.33, 163.94, 958.7, 209.44]"
006768.png,DontCare,"[724.99, 179.75, 751.0, 215.11]"
001531.png,Car,"[233.99, 184.3, 443.47, 250.6]"
003197.png,Car,"[357.64, 176.87, 483.74, 225.14]"
006612.png,Car,"[562.38, 187.94, 603.47, 216.34]"
006634.png,Truck,"[596.22, 159.79, 623.94, 189.81]"
002568.png,DontCare,"[495.98, 171.48, 535.73, 183.42]"
006065.png,Car,"[502.32, 162.64, 547.7, 205.3]"
007162.png,Misc,"[523.63, 169.06, 552.95, 201.44]"
000876.png,Truck,"[27.87, 0.0, 527.28, 375.0]"
003520.png,Car,"[411.16, 185.23, 524.11, 257.01]"
002230.png,DontCare,"[1051.0, 163.71, 1103.04, 217.69]"
000643.png,Car,"[501.11, 185.66, 543.43, 204.97]"
007341.png,Car,"[233.78, 177.74, 289.69, 206.28]"
002241.png,Car,"[0.0, 191.85, 159.03, 374.0]"
005625.png,Car,"[1130.36, 175.61, 1241.0, 374.0]"
000143.png,DontCare,"[426.11, 184.71, 450.75, 196.68]"
001180.png,Pedestrian,"[392.35, 167.47, 411.28, 250.44]"
001662.png,Car,"[603.45, 177.11, 637.32, 207.61]"
007316.png,Car,"[434.83, 181.77, 485.75, 212.41]"
000395.png,Car,"[433.34, 176.51, 525.97, 214.93]"
000571.png,Pedestrian,"[785.81, 150.29, 856.8, 266.12]"
000213.png,DontCare,"[628.31, 171.9, 655.43, 188.61]"
004061.png,Misc,"[326.61, 116.92, 503.57, 273.48]"
001630.png,Car,"[248.73, 163.5, 454.46, 272.59]"
002904.png,DontCare,"[199.99, 170.47, 211.74, 194.33]"
000137.png,Car,"[426.78, 182.03, 458.71, 202.32]"
003609.png,DontCare,"[546.43, 170.83, 629.52, 204.11]"
006171.png,DontCare,"[653.31, 177.1, 672.1, 191.72]"
002800.png,Pedestrian,"[517.74, 167.67, 531.74, 218.99]"
006007.png,Car,"[472.74, 183.93, 522.25, 219.17]"
003621.png,Car,"[0.0, 188.32, 96.15, 374.0]"
004419.png,DontCare,"[526.86, 176.33, 575.35, 186.0]"
002379.png,Pedestrian,"[526.09, 176.51, 548.03, 232.23]"
006069.png,Car,"[418.52, 184.01, 457.66, 207.09]"
000095.png,Car,"[648.79, 178.98, 673.89, 194.56]"
005162.png,Car,"[263.76, 177.84, 462.06, 249.3]"
000134.png,Cyclist,"[1084.56, 129.65, 1195.82, 213.78]"
005918.png,Car,"[0.0, 182.28, 169.21, 371.02]"
001612.png,Car,"[698.58, 167.62, 799.67, 217.32]"
004621.png,Car,"[755.51, 176.36, 918.77, 260.64]"
006362.png,DontCare,"[513.73, 182.31, 556.48, 190.69]"
004980.png,Van,"[792.69, 144.44, 939.83, 200.17]"
003021.png,Van,"[761.71, 149.81, 883.98, 196.73]"
005640.png,Car,"[0.0, 190.85, 129.39, 293.43]"
004105.png,DontCare,"[522.98, 184.09, 530.71, 188.91]"
000440.png,Car,"[347.63, 183.16, 416.56, 221.86]"
003503.png,Car,"[469.98, 181.96, 546.8, 245.73]"
001717.png,DontCare,"[513.44, 172.12, 549.96, 187.94]"
002516.png,Car,"[869.69, 180.44, 1241.0, 374.0]"
000792.png,Car,"[408.65, 180.53, 458.02, 214.7]"
005653.png,DontCare,"[337.69, 180.23, 367.94, 199.02]"
003547.png,Car,"[509.12, 176.97, 559.17, 210.35]"
004916.png,Car,"[942.76, 172.76, 1119.01, 234.66]"
002996.png,Car,"[562.54, 177.04, 609.24, 219.3]"
004309.png,Car,"[673.35, 177.02, 789.61, 216.52]"
003341.png,Car,"[0.0, 185.94, 92.11, 265.09]"
007238.png,DontCare,"[429.35, 172.94, 484.6, 195.9]"
001510.png,DontCare,"[589.77, 168.77, 613.77, 182.35]"
002275.png,Car,"[459.67, 185.52, 542.16, 254.51]"
002388.png,Car,"[579.9, 176.87, 628.43, 225.22]"
004560.png,Car,"[745.25, 176.04, 898.28, 253.82]"
004331.png,Car,"[1113.36, 143.17, 1230.93, 186.61]"
001862.png,Car,"[587.99, 174.19, 618.84, 196.72]"
002185.png,Car,"[620.52, 179.82, 651.44, 203.73]"
005940.png,DontCare,"[615.81, 175.02, 634.6, 189.65]"
002586.png,DontCare,"[724.97, 163.07, 799.01, 185.36]"
003990.png,Car,"[610.21, 170.56, 665.68, 222.45]"
000565.png,Car,"[553.47, 180.81, 582.26, 203.16]"
006059.png,Car,"[539.49, 178.36, 565.89, 199.06]"
005487.png,Car,"[405.67, 177.47, 520.59, 216.53]"
001181.png,Car,"[878.21, 187.77, 1046.06, 296.43]"
002427.png,Car,"[799.88, 174.62, 865.81, 201.96]"
005602.png,Car,"[848.61, 184.2, 1241.0, 374.0]"
003381.png,Car,"[777.19, 178.25, 990.57, 302.26]"
004845.png,Car,"[401.55, 182.77, 460.41, 217.4]"
006245.png,Car,"[680.95, 173.8, 709.01, 197.67]"
001594.png,Van,"[652.18, 163.7, 708.32, 220.11]"
005097.png,Car,"[299.78, 178.66, 359.11, 196.94]"
005131.png,Pedestrian,"[1061.49, 139.33, 1095.65, 242.52]"
004250.png,Car,"[548.79, 156.03, 597.15, 207.12]"
005806.png,Pedestrian,"[797.6, 138.53, 871.75, 301.29]"
000685.png,Car,"[645.61, 179.48, 866.65, 314.27]"
000793.png,Van,"[214.23, 155.87, 399.45, 268.23]"
004850.png,DontCare,"[432.48, 179.19, 467.94, 206.31]"
000326.png,Car,"[911.39, 157.06, 1241.0, 374.0]"
004420.png,Car,"[785.16, 156.13, 922.39, 263.83]"
006969.png,DontCare,"[310.6, 184.4, 356.48, 208.4]"
003952.png,DontCare,"[395.71, 174.06, 417.35, 191.17]"
005333.png,Car,"[766.45, 171.78, 826.13, 198.62]"
004257.png,Car,"[346.38, 180.3, 489.02, 246.04]"
002416.png,Car,"[116.2, 190.21, 213.18, 223.95]"
002632.png,Car,"[468.25, 180.28, 507.31, 204.29]"
004887.png,Car,"[521.67, 175.14, 560.46, 206.53]"
001425.png,Cyclist,"[853.31, 163.43, 884.92, 215.88]"
006713.png,Car,"[599.02, 176.61, 627.67, 204.2]"
002842.png,Cyclist,"[323.99, 186.04, 355.69, 230.0]"
004752.png,Car,"[180.84, 184.77, 369.71, 286.98]"
002476.png,DontCare,"[477.86, 179.24, 538.96, 199.59]"
003646.png,Car,"[0.0, 179.71, 82.1, 294.63]"
006445.png,DontCare,"[573.1, 176.06, 611.68, 192.77]"
007064.png,DontCare,"[369.98, 158.35, 477.31, 196.93]"
005191.png,Van,"[439.39, 172.09, 486.06, 204.53]"
001044.png,Car,"[879.01, 189.08, 1241.0, 374.0]"
002175.png,Pedestrian,"[320.34, 164.63, 350.01, 241.52]"
004483.png,Car,"[632.36, 169.14, 663.79, 188.2]"
001139.png,Car,"[390.31, 191.3, 466.05, 237.13]"
006989.png,Car,"[454.72, 182.79, 515.22, 219.94]"
004610.png,DontCare,"[581.2, 181.18, 592.81, 189.88]"
001393.png,Car,"[670.77, 172.12, 696.17, 195.71]"
001301.png,Car,"[496.52, 176.44, 520.05, 190.56]"
002535.png,DontCare,"[455.22, 176.65, 513.09, 191.18]"
000919.png,Car,"[139.96, 181.61, 221.05, 215.05]"
003973.png,Car,"[514.7, 177.59, 554.57, 194.9]"
003749.png,Car,"[262.17, 166.05, 475.45, 304.43]"
006446.png,DontCare,"[506.44, 176.06, 518.98, 186.52]"
000859.png,Car,"[737.92, 178.5, 832.02, 249.27]"
005930.png,Car,"[452.53, 189.5, 505.85, 239.63]"
005847.png,Car,"[0.0, 213.55, 96.44, 374.0]"
006937.png,Pedestrian,"[1172.73, 148.34, 1223.73, 245.29]"
004660.png,Truck,"[782.94, 88.49, 1074.3, 220.03]"
001722.png,Car,"[606.24, 175.13, 727.47, 213.96]"
004662.png,Van,"[413.92, 143.44, 514.19, 239.04]"
003715.png,Car,"[1183.99, 186.85, 1241.0, 225.31]"
004588.png,Tram,"[341.52, 119.86, 441.69, 222.96]"
001948.png,DontCare,"[587.19, 167.59, 621.12, 191.82]"
003345.png,DontCare,"[602.06, 169.53, 630.17, 187.94]"
001998.png,Van,"[588.44, 160.65, 607.73, 182.44]"
006300.png,DontCare,"[624.15, 172.94, 656.48, 192.77]"
003142.png,Misc,"[228.92, 162.24, 295.63, 215.15]"
005183.png,Car,"[197.79, 202.46, 269.68, 238.96]"
002201.png,Car,"[519.69, 178.9, 557.11, 206.12]"
000643.png,Car,"[397.55, 187.18, 471.99, 232.59]"
002413.png,Car,"[84.89, 191.76, 412.51, 374.0]"
005138.png,Car,"[0.0, 207.25, 286.52, 375.0]"
003022.png,Car,"[335.42, 176.74, 474.36, 276.62]"
001591.png,Car,"[636.51, 178.68, 667.49, 205.51]"
003674.png,Car,"[613.94, 180.83, 649.84, 202.85]"
005391.png,Pedestrian,"[102.0, 182.98, 134.43, 261.91]"
006224.png,Car,"[592.95, 174.28, 627.92, 206.19]"
002235.png,DontCare,"[571.01, 172.12, 613.35, 187.29]"
000976.png,Van,"[466.54, 167.26, 549.03, 244.5]"
003300.png,DontCare,"[424.17, 187.65, 442.58, 209.94]"
005479.png,Car,"[1046.78, 218.92, 1241.0, 374.0]"
005853.png,Car,"[0.0, 196.65, 136.48, 374.0]"
000408.png,Car,"[147.2, 164.76, 390.58, 245.63]"
001306.png,Van,"[372.51, 170.71, 424.1, 204.98]"
007239.png,DontCare,"[411.65, 166.69, 445.02, 192.77]"
004493.png,DontCare,"[482.23, 176.33, 521.98, 205.41]"
007058.png,DontCare,"[947.06, 157.31, 977.31, 172.98]"
007410.png,DontCare,"[370.72, 165.2, 394.65, 215.11]"
001209.png,Car,"[459.96, 177.15, 477.65, 191.54]"
000538.png,DontCare,"[815.81, 163.56, 857.52, 179.23]"
005357.png,Car,"[617.63, 177.5, 658.73, 205.34]"
002668.png,DontCare,"[654.46, 164.36, 685.16, 187.94]"
000237.png,Car,"[855.98, 178.03, 953.05, 214.01]"
006910.png,Pedestrian,"[1053.62, 112.03, 1128.62, 323.51]"
006514.png,Car,"[970.84, 178.44, 1168.09, 243.46]"
005693.png,Cyclist,"[855.46, 183.32, 879.64, 223.32]"
004578.png,DontCare,"[562.77, 175.36, 637.45, 187.94]"
003732.png,Car,"[466.07, 171.36, 515.18, 206.0]"
003057.png,Car,"[534.93, 179.59, 562.86, 196.27]"
001916.png,Car,"[657.24, 176.99, 716.97, 227.14]"
005527.png,DontCare,"[637.69, 167.73, 652.32, 179.23]"
005163.png,Car,"[477.23, 187.68, 538.97, 229.55]"
